transaction_id,user_id,device_fingerprint_score,geo_distance_km,transaction_amount,velocity_score,ip_risk_score,label
tx_31,1160,0.3581627180328405,2417.7282335996238,4881.401818575437,0.15492531114344266,0.8118661240103798,Medium
tx_32,1459,0.11355759219962902,4029.9627488757906,785.7168533693346,0.0827368356181899,0.013862135912860118,Low
tx_33,1313,0.6715731955927996,2751.132710781309,4081.3548800139843,0.48453799508001083,0.6493788202366224,Medium
tx_34,1021,0.5203077009037933,217.06266427409582,4076.99382636502,0.3024195112785364,0.6688765310406853,Medium
tx_35,1252,0.7723183917356393,3165.756877970112,669.4383429610134,0.5634083644838541,0.7986557803566365,Medium
tx_36,1747,0.5201635011119934,4757.016711033285,3494.7171343550986,0.8038048904834751,0.9327529390603132,High
tx_37,1856,0.8521815003185401,3008.059100731656,1118.8710069252352,0.13714848815274316,0.020137848949289827,Medium
tx_38,1560,0.5519068387744855,4095.944297133951,8084.269747992129,0.580699084554285,0.15378370551321618,High
tx_39,1474,0.5609379715353863,4421.032316742039,9477.403379385063,0.5055087603898639,0.886171294055993,High
tx_40,1058,0.876653602658345,1140.3988597446623,732.4415878268067,0.14407878601319957,0.45851856218701537,Medium
tx_41,1510,0.40348286621239704,1060.2241995411332,9551.600920844097,0.6239984855289824,0.5645906389334635,Medium
tx_42,1681,0.13401522845064073,3054.9049442549585,5230.540227374084,0.27364041786077165,0.6630272037231474,Medium
tx_43,1475,0.028782676313338973,2055.1423490335237,3002.6611227592,0.4878343185440125,0.6790666044956374,Low
tx_44,1699,0.755137255673619,4199.306514333602,777.8521320088735,0.08227232427706188,0.9317404033165082,Medium
tx_45,1975,0.6203095513534647,4500.115616990056,5011.236438023474,0.45958405721362305,0.9969494174116696,High
tx_46,1782,0.7040797680992236,1767.1068965135905,7947.21028946258,0.3064634680428203,0.7201574609309402,High
tx_47,1189,0.21296416150891073,1184.3527948724102,7073.7939078943145,0.8223812111853543,0.2872212092051508,Medium
tx_48,1957,0.13637147558676976,3902.627576219309,511.7578545250979,0.05697872699736828,0.8797524022943436,Medium
tx_49,1686,0.014544665667881929,1374.0301777406805,738.2893353253561,0.41860727491832994,0.04922091454076161,Low
tx_50,1957,0.350587558806597,4113.071592568392,4034.7040935000446,0.458431424131438,0.2310808528744962,Medium
tx_51,1562,0.5899176868546331,2118.691268243814,2959.952035538953,0.7250060762991187,0.8973857174637149,Medium
tx_52,1875,0.3922440450997323,3337.7494964573525,2331.5193873299177,0.574287575090211,0.25619151443935495,Medium
tx_53,1566,0.43747492202372906,477.6765691733409,2817.234944098049,0.667212337194181,0.22065105962174847,Medium
tx_54,1243,0.9041586944937484,3119.296623382865,8036.792605535878,0.7770492856517561,0.13812529314024724,High
tx_55,1831,0.34825546702330035,2258.8383936861455,9292.98825578222,0.8622029736581888,0.8591117576469165,High
tx_56,1504,0.5139894891598108,2933.0423158773706,4056.9759183303886,0.3138754967224705,0.5000582591910867,Medium
tx_57,1130,0.7836530127411431,840.0710387243171,9062.048911303646,0.538022705363903,0.6748932030541548,High
tx_58,1484,0.39654278232127016,3684.3687247209104,3221.742055466341,0.8401080784391999,0.23906638407502967,Medium
tx_59,1818,0.6220867002278735,4313.985387716143,4769.605493574478,0.9894511309650564,0.7580404210112165,High
tx_60,1646,0.8623637087467452,1083.6990004538782,2268.029688181837,0.8895193110437631,0.7600055449620985,Medium
tx_61,1020,0.9495206236576421,478.57277760080865,6408.355661336681,0.3714672626243768,0.31259802490830013,Medium
tx_62,1840,0.14707348092903794,118.19293023168198,9790.02134059634,0.19516651721865041,0.41068263301028285,Medium
tx_63,1166,0.9265876251614944,3209.85750221633,6038.896029473352,0.4893925374065887,0.20969027743020086,High
tx_64,1273,0.4921162930795382,3035.4701804439037,3584.5627002943534,0.7416414518360422,0.9765610233229043,Medium
tx_65,1387,0.25824438829895835,2733.48706357035,6481.696285445379,0.4925690707532976,0.6456025770584116,Medium
tx_66,1600,0.4591357562382613,1159.735480579877,1237.9775778692217,0.4831808633136685,0.9345438807155155,Medium
tx_67,1315,0.980032575285477,1954.5299795275735,8887.704211851333,0.8382304210818006,0.30338554362913317,High
tx_68,1013,0.4926180939928696,2972.381675930865,5035.808668290565,0.36140377906718635,0.7818909129968897,Medium
tx_69,1241,0.3287516102875082,2483.834294295847,4499.003922976024,0.8597946748116456,0.765858643884742,Medium
tx_70,1776,0.6334008543167258,4938.927601074436,5862.789236650657,0.40680480095172356,0.6916556518665415,High
tx_71,1345,0.24014561877819307,682.1987627836656,6251.590789266131,0.3282331056783394,0.9656389752668004,Medium
tx_72,1564,0.07586332810866392,3475.722770237969,727.0403042028652,0.453989911199699,0.39355533610631555,Low
tx_73,1897,0.12887972191064923,2021.5938405214606,6829.34604002179,0.7624469586748684,0.1307173235897573,Medium
tx_74,1339,0.12804583895777244,2140.998074628074,2426.8974863521407,0.12600202786399428,0.6717088592440608,Low
tx_75,1091,0.15190269351229435,3587.988828290881,7142.386798740832,0.19641921587201738,0.7293098004772062,Medium
tx_76,1366,0.13882717264941014,3462.180756621848,8227.122595898125,0.951444825663092,0.5750605734588147,Medium
tx_77,1955,0.6408747448032146,4956.279968510941,8041.545490449677,0.17549162738135737,0.20681789313339627,High
tx_78,1454,0.18188008439914483,641.9714472706262,5529.484664404812,0.5677273179310546,0.5044559416693554,Medium
tx_79,1427,0.3456672833238632,520.5482469208317,5206.497224184404,0.5793144666619379,0.3121897365691294,Medium
tx_80,1508,0.8967884099060118,3621.694085643706,1437.3308537807231,0.4896244620502448,0.42746652816668906,Medium
tx_81,1775,0.47396164026287235,2891.9345850320456,7755.708042527324,0.6447452485768186,0.6452185758446639,High
tx_82,1942,0.6675577385210272,1370.8033327990292,2721.3797106626766,0.22982672579761843,0.7452147426908345,Medium
tx_83,1034,0.17231987120162984,397.096844944933,4971.987273951286,0.5526622677767482,0.23222469090134312,Low
tx_84,1205,0.19228901880867078,428.2912479821527,2849.898188345892,0.37217325524689715,0.40532536064695335,Low
tx_85,1080,0.04086861626647886,4470.954373320591,1346.9453463669345,0.661667259629189,0.2691615709916292,Medium
tx_86,1931,0.16893506307216455,959.3366235937145,6299.281391948449,0.14122354337314946,0.19863161386186912,Medium
tx_87,1561,0.2785903390319586,1616.857810577604,552.7770278808092,0.5708774168394762,0.7833872199958384,Medium
tx_88,1871,0.17701048427674682,1133.2820111349401,7488.965888920738,0.1852703553833237,0.9092526944369924,Medium
tx_89,1387,0.08870253375705561,1774.9815291596865,3182.6920846585554,0.2786430631150364,0.3702321856845767,Low
tx_90,1001,0.12063587110060081,347.1192137304668,11.345583114808347,0.21870980032358323,0.7512789243737669,Low
tx_91,1389,0.46077876803272577,2595.298954541352,5116.180100979926,0.1828377798688171,0.8969952893644111,Medium
tx_92,1565,0.2063337184057925,338.06281796107453,478.0505661907552,0.825710951560667,0.8461242105302316,Low
tx_93,1105,0.36426986104807546,4001.7825391118076,2768.933882630786,0.28570756766089034,0.1828133885392259,Medium
tx_94,1771,0.5034172708548569,1168.560409552165,7072.695109682604,0.9271237818644493,0.9562918815133613,Medium
tx_95,1821,0.6903948286293653,2700.0595730225527,636.2693200024399,0.9699265253451909,0.37667644042946247,Medium
tx_96,1476,0.039312139841098936,4400.395437807291,8394.991538636463,0.5712604699370973,0.33924066117383633,Medium
tx_97,1702,0.7994103989090426,3254.3868452359707,48.16102735924525,0.1430011226657264,0.062431327277780335,Medium
tx_98,1401,0.6279003894909078,2664.7889327566763,2475.7704533270035,0.37454824337958126,0.486173654104883,Medium
tx_99,1729,0.08175903194887191,1621.668765576878,7411.631520959194,0.797732263348214,0.10901361564092871,Medium
tx_100,1555,0.8735786241067772,1665.0095652909897,3169.5387957957746,0.36739072869707046,0.248539820927426,Medium
tx_101,1161,0.9208724005318132,3347.4347759909506,1027.904956779475,0.08701721830278875,0.3169426217672814,Medium
tx_102,1201,0.06107795985486375,4970.696806105838,3608.7368488162747,0.5567849109281879,0.808826323491684,Medium
tx_103,1957,0.2768776481472037,3309.195949246893,2711.22893098141,0.8451208514960348,0.8754886503958965,Medium
tx_104,1995,0.8062012797930613,2788.9170868501246,8428.691902583943,0.7959263871435024,0.3024663174614697,High
tx_105,1269,0.7482596903836584,3653.2525511962303,3140.34569667558,0.17512314013035324,0.8586981212445739,Medium
tx_106,1862,0.18452101935637732,2326.028061418591,7891.435393042312,0.6727646144124667,0.8572309373697911,Medium
tx_107,1815,0.2093493233367103,300.7117130039261,8919.80272665924,0.2205042634356471,0.7646509503848735,Medium
tx_108,1270,0.370472102791382,2811.484079389549,4343.83602156953,0.21820753455217223,0.14669511401518154,Medium
tx_109,1455,0.4845229851910213,4788.126422526901,9100.332007105377,0.8740717733051852,0.690322846900729,High
tx_110,1461,0.618254771530296,876.5147117882982,3779.4073590922967,0.24966895274023015,0.9450240645805688,Medium
tx_111,1726,0.3689136395697724,3450.0244541033285,9641.143380736181,0.2632473465180112,0.6825404787671571,High
tx_112,1251,0.4625347161331479,1004.6684432952824,902.0023500104735,0.0006533907612995549,0.33161684910783396,Low
tx_113,1701,0.7474709381337565,2679.1384223654063,6873.322472367395,0.8706690341255177,0.5005793174308313,High
tx_114,1295,0.0366832028905979,483.3822482335981,4943.202264164717,0.7925948132091347,0.6457250433510536,Medium
tx_115,1724,0.25243694434402075,2251.854681290926,3882.6115665019142,0.627328935090678,0.5105704087285036,Medium
tx_116,1719,0.7133495858845524,3780.8166444762305,6330.791668698523,0.7502657639388423,0.11995294173096982,High
tx_117,1748,0.8952068376871993,1737.8576211949103,7041.532345426968,0.1520485674244918,0.31206404465202064,Medium
tx_118,1337,0.5116774421156661,3324.55862243609,53.58906380658778,0.45832359458757543,0.8023960305536325,Medium
tx_119,1878,0.5321134852653157,3977.249803948646,1677.8613565845153,0.3512193873487809,0.8614180460955174,Medium
tx_120,1052,0.10717201133977605,4635.889097397263,7133.330045836844,0.09377652625701649,0.13730003271557023,Medium
tx_121,1791,0.44741236682345464,1173.2104092772677,6667.1902816462825,0.4861304852149241,0.9523867523987246,Medium
tx_122,1921,0.5326172664550232,1996.5795790465406,9660.814576235485,0.9207396503426354,0.32882261784860933,High
tx_123,1216,0.24247050363472966,762.0800666520871,7612.767524605322,0.04005911905069448,0.66231373873072,Medium
tx_124,1763,0.26924323094938096,4962.417510791876,9508.219350236068,0.2914609134937939,0.7518251459566812,High
tx_125,1187,0.37728416310462265,4635.004839621477,7028.379610332721,0.20754093620570346,0.8119462346378834,High
tx_126,1379,0.02007119777772637,2699.785651402798,2987.541564308037,0.23814665366569632,0.9457497022259301,Medium
tx_127,1492,0.3220791655831783,4210.166471882107,1062.5955732860562,0.9084345518793753,0.3129195480288226,Medium
tx_128,1040,0.21144800699654465,2604.789886360211,7820.420394815907,0.4680690542342901,0.8585064545515545,Medium
tx_129,1156,0.32749735217791465,3117.9284400137985,6445.0507225444,0.4662994129398188,0.13168690343620704,Medium
tx_130,1014,0.11976213181925122,445.62216058008306,491.3782638090293,0.7605756424552823,0.7050409063535927,Low
tx_131,1812,0.890527280739895,3776.3521024840397,3606.9041543507738,0.1544922040049258,0.7419777295139859,High
tx_132,1064,0.5935924535540487,638.5674181761741,9568.430156688019,0.4872653541000508,0.6777232412013204,High
tx_133,1856,0.6791023191444896,4130.338151262642,5009.00744564491,0.4299852141210597,0.252314736135153,Medium
tx_134,1838,0.7891712386073383,3910.1404383519293,4332.964068836849,0.5969106905466561,0.8730431470152034,High
tx_135,1520,0.4984421989290573,3543.723488714882,4582.419055541347,0.9995577032504386,0.168858463370395,Medium
tx_136,1343,0.08692028808742369,180.80190262381058,2096.7384128115855,0.7694488940820471,0.05363479152083084,Low
tx_137,1128,0.5371065418185478,1515.641779726643,3693.384636939304,0.3978657030174272,0.7174649906119122,Medium
tx_138,1647,0.5868411180208791,1315.5628495542144,3704.4344273118945,0.827553052274047,0.4754757152327337,Medium
tx_139,1471,0.74543947418433,1800.6820373575954,533.0266516728493,0.17070836331248018,0.8490980199586761,Medium
tx_140,1062,0.4316595462296794,438.2137338191927,7678.000608894004,0.030463686308960125,0.38339714105825895,Medium
tx_141,1138,0.12758030279556376,4684.789115155314,4170.879274719751,0.20444837246427305,0.16827858850771282,Medium
tx_142,1498,0.28377590579872447,2769.0112035618813,8223.577069296069,0.34041155611425966,0.8364421924698697,Medium
tx_143,1592,0.3630822963986351,1527.6215532901176,8504.976531187755,0.5105807574595599,0.5489096316400717,Medium
tx_144,1391,0.6459172413316012,1984.907585371417,2127.820606439594,0.6151291405411998,0.1891957923903549,Medium
tx_145,1674,0.5707783046689119,2236.012702524178,6576.961286879585,0.9106057172144217,0.7203839985864458,High
tx_146,1418,0.35609672589784624,3002.9716668030865,4728.095223588187,0.5098540095504577,0.5111136384895005,Medium
tx_147,1288,0.9865152487929797,2578.397138482489,8802.765811835636,0.5012756446257294,0.6043129822403198,High
tx_148,1378,0.6057748193568872,4596.959866072087,2165.2493849727766,0.05024300982298213,0.4608983382065819,Medium
tx_149,1772,0.23722679173599448,2484.8174145291514,6781.353871097342,0.03491155265622381,0.8287089838180064,Medium
tx_150,1489,0.10178247262040374,4960.790074116563,6081.443701304698,0.5511599619163721,0.8295627156830498,Medium
tx_151,1230,0.15285913918433203,4257.1247887254785,2960.0617609426095,0.4381786132483445,0.7093888218243862,Medium
tx_152,1040,0.24595772838450813,1042.552571786679,1374.6430274752145,0.8391803949802986,0.10540137739646227,Low
tx_153,1027,0.16068137325955567,4652.976073219581,6519.881207167993,0.16067958471184518,0.8388538619040689,Medium
tx_154,1134,0.18656702405130576,581.8319894273804,7388.588606741983,0.024971662117049598,0.6710129805329098,Medium
tx_155,1200,0.2850951686938471,4087.2485424559577,3163.1171641958663,0.44903876793012587,0.6970241660042995,Medium
tx_156,1839,0.17337359529475482,1903.1164673829005,6451.877714182915,0.23747855675225749,0.36298284040387163,Medium
tx_157,1779,0.8967654246264252,4389.8716022253475,3957.3577670389177,0.04961437333883745,0.8792795561570067,High
tx_158,1929,0.08023374566164221,4340.283450537252,7134.936763993351,0.724598286847629,0.7253716002348575,Medium
tx_159,1032,0.5245113895702547,4029.6270005881056,2000.1605961915905,0.11159299995724747,0.11259046652919447,Medium
tx_160,1047,0.4103968269896615,3950.1521815353067,8903.247876335381,0.6083195000077717,0.40777803440616267,High
tx_161,1502,0.9823786169086064,1523.395695490204,2881.2218686911415,0.28104975016688916,0.8863803619601417,Medium
tx_162,1406,0.11203890216805235,404.5964152562609,3684.1820176839674,0.17349605035502202,0.047196701697378995,Low
tx_163,1573,0.39785559904574164,2014.9008938258073,590.3386012826943,0.37975152291931746,0.9614166196420495,Medium
tx_164,1727,0.9694704332753689,867.6225749325433,1124.007001089551,0.8014457762229537,0.6791625683195628,Medium
tx_165,1804,0.8655071258939803,3474.7554445123087,5163.460408096158,0.3920935769045727,0.6313759776433766,High
tx_166,1098,0.8170720709492799,1730.4986326889277,2683.2508405124354,0.7507696492110557,0.2705592564879914,Medium
tx_167,1683,0.25790282704493983,4878.051004299575,8356.447455164522,0.1254862967991507,0.24879178873917707,Medium
tx_168,1871,0.17088758739006582,3204.86038672666,156.78695266298888,0.7727714196650791,0.9420582194885955,Medium
tx_169,1725,0.668643219924431,4112.402818171805,3797.1495462326425,0.23693332490664865,0.29827245423412274,Medium
tx_170,1986,0.9293759891275858,662.6233637092421,3380.082012223236,0.6773931298888728,0.7755052967189994,Medium
tx_171,1546,0.5567628930139298,4310.072411363113,203.08303286683434,0.5657815548409963,0.39312179820707915,Medium
tx_172,1960,0.5716126894698998,4613.785952566972,1252.4403060150971,0.9291447172116873,0.13925407078470398,Medium
tx_173,1738,0.2799790936602842,2435.3095940946796,4142.290322437167,0.38732251797531403,0.01071529769535895,Medium
tx_174,1612,0.7694929331919369,3031.264688754887,4933.717198629992,0.06616518883444045,0.5442573370152508,Medium
tx_175,1942,0.18704374855752337,3824.0490045149772,4048.8545750761423,0.019155485551252904,0.9757788185489327,Medium
tx_176,1461,0.3236792364042437,874.1931363020627,5314.067407336817,0.8268585609727531,0.3691361938092045,Medium
tx_177,1642,0.4254364386164168,2512.8303823172123,5955.365432307758,0.5247356376614322,0.35719233399304484,Medium
tx_178,1768,0.507610378684455,1993.3151388615656,109.13897306707794,0.7752440518349493,0.3440916178494421,Medium
tx_179,1004,0.24240973241508024,731.8699608112455,4646.310642940503,0.2344256000115147,0.5205438373048584,Medium
tx_180,1217,0.11483682473920354,1837.6721114576571,9635.357416467008,0.34508374551323373,0.44066488342429355,Medium
tx_181,1502,0.6106200424416326,340.8615469274678,5195.132478494192,0.03010387221131894,0.8799146267270145,Medium
tx_182,1766,0.28863055324025577,129.05953474743492,6778.647251914942,0.9614923245741122,0.5055207917234903,Medium
tx_183,1397,0.5812382214226123,675.8314457741138,3125.5199405896633,0.6678679067008134,0.5077578381885688,Medium
tx_184,1870,0.1543627152742023,4815.575557945869,7742.173867746098,0.9332050877593062,0.1383715947205566,Medium
tx_185,1794,0.4811401018548175,2747.6476794750847,7731.485603942389,0.2654964074290723,0.982739540910386,High
tx_186,1392,0.5325894325515859,4829.1108057660995,5217.747516064848,0.6114636112256608,0.24997289086882968,Medium
tx_187,1206,0.05182353682242691,2162.48939165066,9760.378094559344,0.6784999682926378,0.07336406745960267,Medium
tx_188,1014,0.3366042781939206,1559.0806654262979,1264.2466454789073,0.31754970025758844,0.6631462489752088,Low
tx_189,1857,0.13441467693897424,2530.7093142012204,179.30717224691412,0.8481092350156301,0.5953663701568727,Low
tx_190,1553,0.06337497047276774,2197.5584431645507,7703.880535453389,0.9471614629002478,0.4151456539927457,Medium
tx_191,1891,0.9899602323899452,528.3234213087196,8073.483818275176,0.8848551176960043,0.42219223388067806,High
tx_192,1460,0.32235384497472297,3204.1315734510313,1210.8702189145567,0.7390669759393725,0.7850639210464312,Medium
tx_193,1690,0.8098744458546349,1080.190912547998,2663.172501256475,0.27746467972495403,0.19571264009964906,Medium
tx_194,1574,0.25464065476376385,3097.939774489148,185.3481100326228,0.28161604210563174,0.8202533189448897,Medium
tx_195,1863,0.6815027222239293,3251.005461990767,2940.1530216978413,0.9633603204460379,0.6487471138950182,Medium
tx_196,1742,0.7602278598896866,760.1242656432405,7733.687320447529,0.010284495935692028,0.4189697737795244,Medium
tx_197,1240,0.5956387406078443,306.7481355533408,5184.425671848664,0.7160499732421445,0.4580286165838686,Medium
tx_198,1563,0.47157618855015837,3903.807930342199,3487.474975751198,0.7062461625552622,0.2566472071860958,Medium
tx_199,1095,0.41184091414726853,2299.0021188466008,3723.6755561142395,0.6226895409497974,0.7521143326969748,Medium
tx_200,1899,0.3488682665429953,290.81897752737893,23.52272089752686,0.9901088460868658,0.5128747423052678,Low
tx_201,1733,0.9295291442478258,4974.331585848836,3005.0072703767064,0.31187943576372523,0.3208545427498436,High
tx_202,1484,0.8306194077877291,288.9028049818332,6468.122828962925,0.3399718637932482,0.5960501157609502,Medium
tx_203,1406,0.9650269106665126,3475.176144292766,9742.202493725408,0.07893940294655555,0.995734452051323,High
tx_204,1230,0.12429722348554473,4918.394626317068,8472.137661569155,0.44279813654373745,0.43526227965655384,Medium
tx_205,1748,0.7308674752036443,1195.900521079628,245.71369680883598,0.2610485262348481,0.9206914007786196,Medium
tx_206,1654,0.9383404568210378,711.2468434359808,8986.620440701645,0.3433867021776442,0.3450168399245661,High
tx_207,1170,0.18123306616566015,606.9246971121445,7834.1521488532735,0.8345717902556277,0.054732706924985886,Medium
tx_208,1540,0.0664962673667775,1516.3757378379778,7805.957474474094,0.9354845135274957,0.20424210636842888,Medium
tx_209,1035,0.741120649290059,505.2290550532335,4585.377632445679,0.18573307200518563,0.4186951433276842,Medium
tx_210,1524,0.5744731131799119,3460.8067084706595,3986.072876615483,0.37250893155346587,0.219634928594569,Medium
tx_211,1159,0.8418287767582721,311.45899065031347,3036.1281310435943,0.9286305621153941,0.0002270382182555375,Medium
tx_212,1838,0.1397723766262895,2547.1106407489488,666.2916409541141,0.06180846068922263,0.9150015377475272,Low
tx_213,1698,0.7952673118598902,4983.484269264884,2290.071281302054,0.09236052811137851,0.843879411230929,High
tx_214,1242,0.20162732004774453,4069.8513475300942,2473.570313430466,0.16279098920622936,0.7422922314869471,Medium
tx_215,1085,0.1636559428657045,3076.0971911550546,4845.929926404914,0.5952128341268748,0.16781459564602863,Medium
tx_216,1795,0.16426579793099294,1531.2681039330585,7476.969621900973,0.15047227100599747,0.12036357620998606,Medium
tx_217,1577,0.8145747202313821,3119.479181458192,4743.3601856954865,0.9680763814507335,0.06760474947238315,High
tx_218,1681,0.6651972206962001,2635.207319558258,587.8660499771345,0.44671452725852034,0.7240291887729212,Medium
tx_219,1556,0.5230654247691193,2130.416919451857,9578.320111872157,0.5015179603501664,0.9288079606878853,High
tx_220,1573,0.3588304841235025,653.5518837009973,9427.815947750181,0.2466586158054065,0.430535820913037,Medium
tx_221,1952,0.8772005408131083,4433.0210762023335,7854.0435360526,0.4709602524347335,0.11914067199604816,High
tx_222,1645,0.3924451074226354,2248.9232441066124,9913.365736626563,0.6619136326370115,0.5123928207321066,High
tx_223,1795,0.8165994394715771,973.1125591038253,5449.378504674627,0.7511771369540428,0.34883190745863013,Medium
tx_224,1027,0.4391349085702184,1838.7967543864481,9628.055819029529,0.753868082709913,0.3748249243499977,High
tx_225,1619,0.3769444294249076,2070.648762644635,765.2943557613403,0.5778911126940883,0.6213306241557073,Medium
tx_226,1555,0.46267978566960644,4137.689477834371,3663.1506751310994,0.9043597749938572,0.7187181132622024,Medium
tx_227,1339,0.3013778741641421,3668.0719028070102,2261.5588673875905,0.8174078473061094,0.11060359887316085,Medium
tx_228,1797,0.7476093801762511,3846.524468206699,1966.3725105013575,0.7570481146986254,0.035590230806476386,Medium
tx_229,1957,0.5027203900924792,55.15632214323607,1416.6214594378341,0.05560552168046062,0.9943303026857149,Medium
tx_230,1330,0.2322126951468173,2080.7699908988075,6227.912279244307,0.006877962219649314,0.23272834891555183,Medium
tx_231,1639,0.8995745732745685,2406.7207581766183,7815.405338915578,0.21244727719547296,0.053830524908459076,High
tx_232,1505,0.3838912213732114,95.96138411528344,5787.201010209403,0.6635235939134523,0.18987532909591998,Medium
tx_233,1347,0.5435528611139886,1299.066043725171,1478.1574687862146,0.4111974888825458,0.03895784634846422,Medium
tx_234,1472,0.9064721109645469,3801.449115610675,8113.126461635375,0.40240625929931173,0.39181089461717167,High
tx_235,1230,0.6242379959139921,685.5485286449953,6363.187524565647,0.8845868882296137,0.8024017844513243,Medium
tx_236,1189,0.11689804070836407,2676.5506572629583,3887.7754042086854,0.8955628481318387,0.3412444497577206,Medium
tx_237,1224,0.9398321236134751,1076.0093600861876,6744.561652405269,0.9091752640535857,0.44418340687836655,High
tx_238,1384,0.6277080530714179,60.603873219466365,2606.4507426359,0.3138780765150273,0.6755867735674388,Medium
tx_239,1376,0.3349056146570861,1206.0072879977074,3458.470162857163,0.6910558127392618,0.5088940700698802,Medium
tx_240,1282,0.13927207266338726,4879.368774550269,9175.683572888582,0.27163318127436964,0.8614456860213242,High
tx_241,1957,0.794025189270296,4007.685559414948,2912.1400116574896,0.19060983307444979,0.8660356750457565,Medium
tx_242,1632,0.6200727559285135,4797.883221605167,4705.182798897787,0.18463245734736922,0.009910695491153643,Medium
tx_243,1627,0.5334610919763215,2439.2702196318123,8902.509962586186,0.34210762086359403,0.7780463064831992,High
tx_244,1972,0.8938925830509576,548.6809933875176,7080.136289172599,0.4299576197798217,0.46073360024167387,Medium
tx_245,1744,0.7885972112245307,2739.797444868465,631.4102293853805,0.8309491710550684,0.9888405413036631,Medium
tx_246,1258,0.15167487973275118,2271.8866727998043,1481.5574123469137,0.1198910934727121,0.48323207587543515,Low
tx_247,1358,0.31172206779554823,4221.7854136980795,88.33749181144901,0.7349258473948942,0.9868959453882975,Medium
tx_248,1709,0.24848913981446574,490.41290392122295,6312.908684389342,0.5314549141893053,0.7545693612057366,Medium
tx_249,1455,0.743946292572677,2441.205685108891,4482.257519850079,0.2879453426759925,0.24860488461330632,Medium
tx_250,1410,0.03353243473577938,750.2433234699213,1351.4057605137325,0.4928195845328246,0.5383949792869577,Low
tx_251,1648,0.5698896848713165,1623.3796344502998,9579.761869357137,0.29994206977702265,0.9921356394785827,High
